id_estado,estado,id_municipio,municipio,confirmado,muerto,recuperado,activo,sospechoso,negativo,latitud,longitud
20,OAXACA,73,PUTLA VILLA DE GUERRERO,0.0,0.0,0,0.0,0.0,6.0,16.99839156,-97.89361839
20,OAXACA,77,REYES ETLA,1.0,0.0,0,1.0,1.0,4.0,17.20994305,-96.81906747
20,OAXACA,78,ROJAS DE CUAUHTÉMOC,0.0,0.0,0,0.0,0.0,1.0,17.002411600000002,-96.63615044
20,OAXACA,79,SALINA CRUZ,25.0,3.0,0,22.0,11.0,16.0,16.19339557,-95.21957324
20,OAXACA,80,SAN AGUSTÍN AMATENGO,0.0,0.0,0,0.0,0.0,1.0,16.51379116,-96.81379854
20,OAXACA,83,SAN AGUSTÍN DE LAS JUNTAS,3.0,0.0,0,3.0,2.0,9.0,16.99197267,-96.68559374
20,OAXACA,84,SAN AGUSTÍN ETLA,4.0,0.0,0,4.0,2.0,1.0,17.20126295,-96.71825939
20,OAXACA,85,SAN AGUSTÍN LOXICHA,0.0,0.0,0,0.0,0.0,1.0,15.97620211,-96.62081654
20,OAXACA,87,SAN AGUSTÍN YATARENI,1.0,0.0,0,1.0,1.0,4.0,17.08069606,-96.67946029
20,OAXACA,91,SAN ANDRÉS HUAYÁPAM,4.0,1.0,0,3.0,2.0,4.0,17.12746668,-96.66729206
20,OAXACA,92,SAN ANDRÉS IXTLAHUACA,2.0,1.0,0,1.0,0.0,2.0,17.05877908,-96.86491357
20,OAXACA,102,SAN ANDRÉS ZAUTLA,1.0,0.0,0,1.0,4.0,1.0,17.184203,-96.90297451
20,OAXACA,103,SAN ANTONINO CASTILLO VELASCO,12.0,2.0,0,10.0,2.0,0.0,16.81393817,-96.69254064
20,OAXACA,107,SAN ANTONIO DE LA CAL,30.0,3.0,0,27.0,7.0,24.0,17.02411278,-96.69181877
20,OAXACA,110,SAN ANTONIO SINICAHUA,0.0,0.0,0,0.0,0.0,1.0,17.15316111,-97.57365827
20,OAXACA,113,SAN BALTAZAR LOXICHA,0.0,0.0,0,0.0,0.0,1.0,16.03601996,-96.79618405
20,OAXACA,115,SAN BARTOLO COYOTEPEC,15.0,1.0,0,14.0,4.0,13.0,16.94114515,-96.69561388
20,OAXACA,117,SAN BARTOLOMÉ LOXICHA,0.0,0.0,0,0.0,0.0,1.0,15.94385286,-96.75481355
20,OAXACA,124,SAN BLAS ATEMPA,4.0,0.0,0,4.0,0.0,1.0,16.35791127,-95.14617538
20,OAXACA,132,SAN DIONISIO OCOTLÁN,1.0,0.0,0,1.0,0.0,0.0,16.74990788,-96.66417573
20,OAXACA,134,SAN FELIPE JALAPA DE DÍAZ,0.0,0.0,0,0.0,0.0,1.0,18.06965016,-96.53509926
20,OAXACA,135,SAN FELIPE TEJALÁPAM,2.0,0.0,0,2.0,0.0,2.0,17.09290662,-96.88523111
20,OAXACA,143,SAN FRANCISCO IXHUATÁN,1.0,0.0,0,1.0,0.0,0.0,16.3527233,-94.51308488
20,OAXACA,145,SAN FRANCISCO LACHIGOLÓ,2.0,1.0,0,1.0,0.0,0.0,17.02634643,-96.59581518
20,OAXACA,150,SAN FRANCISCO TELIXTLAHUACA,5.0,0.0,0,5.0,2.0,3.0,17.37212501,-96.92812304
20,OAXACA,153,SAN GABRIEL MIXTEPEC,1.0,1.0,0,0.0,0.0,0.0,16.05063582,-97.04526553
20,OAXACA,156,SAN ILDEFONSO VILLA ALTA,0.0,0.0,0,0.0,0.0,1.0,17.37386238,-96.13699933
20,OAXACA,157,SAN JACINTO AMILPAS,11.0,1.0,0,10.0,4.0,13.0,17.09536933,-96.75743142
20,OAXACA,160,SAN JERÓNIMO SILACAYOAPILLA,0.0,0.0,0,0.0,0.0,2.0,17.80673104,-97.86887213
20,OAXACA,164,SAN JORGE NUCHITA,0.0,0.0,0,0.0,0.0,1.0,17.689147100000003,-98.09157604
20,OAXACA,166,SAN JOSÉ CHILTEPEC,1.0,0.0,0,1.0,1.0,3.0,17.91470133,-96.12365648
20,OAXACA,171,SAN JOSÉ TENANGO,2.0,1.0,0,1.0,0.0,1.0,18.16086293,-96.66804907
20,OAXACA,174,ÁNIMAS TRUJANO,1.0,0.0,0,1.0,1.0,5.0,16.98731898,-96.71620335
20,OAXACA,175,SAN JUAN BAUTISTA ATATLAHUCA,1.0,1.0,0,0.0,0.0,0.0,17.58892555,-96.76856596
20,OAXACA,177,SAN JUAN BAUTISTA CUICATLÁN,2.0,1.0,0,1.0,1.0,5.0,17.74127145,-96.96902629
20,OAXACA,178,SAN JUAN BAUTISTA GUELACHE,5.0,0.0,0,5.0,1.0,2.0,17.23800157,-96.75914152
20,OAXACA,184,SAN JUAN BAUTISTA TUXTEPEC,85.0,15.0,0,70.0,38.0,68.0,18.02864721,-96.09258485
20,OAXACA,188,SAN JUAN COLORADO,2.0,0.0,0,2.0,0.0,1.0,16.49516466,-97.91066752
20,OAXACA,189,SAN JUAN COMALTEPEC,0.0,0.0,0,0.0,1.0,0.0,17.32899599,-95.9565592
20,OAXACA,190,SAN JUAN COTZOCÓN,3.0,0.0,0,3.0,1.0,1.0,17.31848718,-95.49665544
20,OAXACA,192,SAN JUAN CHILATECA,0.0,0.0,0,0.0,0.0,1.0,16.82825881,-96.67165507
20,OAXACA,193,SAN JUAN DEL ESTADO,0.0,0.0,0,0.0,0.0,1.0,17.32945394,-96.77924771
20,OAXACA,198,SAN JUAN GUICHICOVI,0.0,0.0,0,0.0,0.0,1.0,17.0541245,-95.11216976
20,OAXACA,206,SAN JUAN DE LOS CUÉS,0.0,0.0,0,0.0,1.0,0.0,18.04434357,-97.03923731
20,OAXACA,211,SAN JUAN OZOLOTEPEC,0.0,0.0,0,0.0,0.0,1.0,16.10687028,-96.20880475
20,OAXACA,215,SAN JUAN SAYULTEPEC,0.0,0.0,0,0.0,0.0,1.0,17.44829875,-97.29178809
20,OAXACA,217,SAN JUAN TAMAZOLA,0.0,0.0,0,0.0,0.0,1.0,17.11642998,-97.17102451
20,OAXACA,225,SAN LORENZO,0.0,0.0,0,0.0,0.0,1.0,16.41123386,-97.87785898
20,OAXACA,227,SAN LORENZO CACAOTEPEC,7.0,0.0,0,7.0,2.0,11.0,17.12904674,-96.80356118
20,OAXACA,230,SAN LORENZO VICTORIA,0.0,0.0,0,0.0,3.0,5.0,17.6319076,-98.12383465
20,OAXACA,232,SAN LUCAS OJITLÁN,4.0,1.0,0,3.0,1.0,2.0,18.03426415,-96.36252338
20,OAXACA,234,SAN LUCAS ZOQUIÁPAM,0.0,0.0,0,0.0,0.0,1.0,18.11234674,-96.91589158
20,OAXACA,237,SAN MARCOS ARTEAGA,0.0,0.0,0,0.0,0.0,1.0,17.73751129,-97.90380107
20,OAXACA,244,SAN MARTÍN TOXPALAN,1.0,0.0,0,1.0,0.0,0.0,18.1074,-97.03090125
20,OAXACA,247,CAPULÁLPAM DE MÉNDEZ,1.0,0.0,0,1.0,0.0,0.0,17.31804728,-96.42088157
20,OAXACA,254,SAN MATEO RÍO HONDO,1.0,0.0,0,1.0,0.0,0.0,16.12132237,-96.52522423
20,OAXACA,265,SAN MIGUEL CHIMALAPA,0.0,0.0,0,0.0,0.0,1.0,16.65255058,-94.40988892
20,OAXACA,266,SAN MIGUEL DEL PUERTO,0.0,0.0,0,0.0,0.0,1.0,15.94521898,-96.09622499
20,OAXACA,268,SAN MIGUEL EJUTLA,0.0,0.0,0,0.0,0.0,2.0,16.59619168,-96.73660567
20,OAXACA,269,SAN MIGUEL EL GRANDE,1.0,0.0,0,1.0,1.0,1.0,17.07856692,-97.61587101
20,OAXACA,270,SAN MIGUEL HUAUTLA,0.0,0.0,0,0.0,1.0,0.0,17.75444461,-97.14618185
20,OAXACA,277,VILLA SOLA DE VEGA,0.0,0.0,0,0.0,0.0,6.0,16.51337639,-97.0582225
20,OAXACA,278,SAN MIGUEL SOYALTEPEC,2.0,1.0,0,1.0,1.0,0.0,18.25255084,-96.43907443
20,OAXACA,283,SAN MIGUEL TEQUIXTEPEC,1.0,1.0,0,0.0,0.0,0.0,17.82419911,-97.31487504
20,OAXACA,286,SAN MIGUEL TLACOTEPEC,0.0,0.0,0,0.0,1.0,0.0,17.44226254,-98.0107009
20,OAXACA,287,SAN MIGUEL TULANCINGO,1.0,0.0,0,1.0,0.0,0.0,17.7536888,-97.44601016
20,OAXACA,289,SAN NICOLÁS,3.0,0.0,0,3.0,0.0,0.0,16.43095856,-96.74465526
20,OAXACA,290,SAN NICOLÁS HIDALGO,0.0,0.0,0,0.0,0.0,1.0,17.77629704,-98.13261659
20,OAXACA,292,SAN PABLO CUATRO VENADOS,1.0,1.0,0,0.0,0.0,1.0,16.9481992,-96.93901042
20,OAXACA,293,SAN PABLO ETLA,6.0,0.0,0,6.0,6.0,11.0,17.16366217,-96.73374444
20,OAXACA,294,SAN PABLO HUITZO,2.0,0.0,0,2.0,4.0,1.0,17.30975909,-96.87359143
20,OAXACA,295,SAN PABLO HUIXTEPEC,0.0,0.0,0,0.0,2.0,2.0,16.8180121,-96.80660473
20,OAXACA,298,SAN PABLO VILLA DE MITLA,0.0,0.0,0,0.0,0.0,2.0,16.96881425,-96.29488834
20,OAXACA,302,SAN PEDRO ATOYAC,1.0,0.0,0,1.0,0.0,0.0,16.51881099,-97.96946211
20,OAXACA,304,SAN PEDRO COXCALTEPEC CÁNTAROS,0.0,0.0,0,0.0,0.0,1.0,17.52117665,-97.10982377
20,OAXACA,305,SAN PEDRO COMITANCILLO,1.0,0.0,0,1.0,0.0,0.0,16.46362477,-95.16654361
20,OAXACA,307,SAN PEDRO HUAMELULA,1.0,1.0,0,0.0,1.0,0.0,15.97427187,-95.78225885
20,OAXACA,308,SAN PEDRO HUILOTEPEC,1.0,0.0,0,1.0,1.0,1.0,16.24286092,-95.14752220000001
20,OAXACA,309,SAN PEDRO IXCATLÁN,0.0,0.0,0,0.0,1.0,1.0,18.15915013,-96.551456
20,OAXACA,310,SAN PEDRO IXTLAHUACA,9.0,0.0,0,9.0,0.0,8.0,17.05269813,-96.82694996
20,OAXACA,318,SAN PEDRO MIXTEPEC,7.0,0.0,0,7.0,1.0,13.0,15.949655100000001,-97.06957566
20,OAXACA,320,SAN PEDRO MOLINOS,1.0,1.0,0,0.0,0.0,0.0,17.10391766,-97.55183594
20,OAXACA,324,SAN PEDRO POCHUTLA,3.0,1.0,0,2.0,0.0,14.0,15.78924502,-96.41285877
20,OAXACA,325,SAN PEDRO QUIATONI,0.0,0.0,0,0.0,0.0,2.0,16.76730106,-96.03445191
20,OAXACA,333,SAN PEDRO TOTOLÁPAM,0.0,0.0,0,0.0,0.0,2.0,16.66285327,-96.22921798
20,OAXACA,334,VILLA DE TUTUTEPEC,0.0,0.0,0,0.0,1.0,4.0,16.07773636,-97.53749536
20,OAXACA,337,SAN PEDRO Y SAN PABLO AYUTLA,1.0,0.0,0,1.0,1.0,1.0,17.02175241,-96.13498471
20,OAXACA,338,VILLA DE ETLA,5.0,0.0,0,5.0,1.0,9.0,17.195188,-96.79317994
20,OAXACA,339,SAN PEDRO Y SAN PABLO TEPOSCOLULA,1.0,0.0,0,1.0,0.0,1.0,17.50787967,-97.50641522
20,OAXACA,340,SAN PEDRO Y SAN PABLO TEQUIXTEPEC,1.0,0.0,0,1.0,0.0,2.0,18.08849501,-97.70629009
20,OAXACA,342,SAN RAYMUNDO JALPAN,3.0,0.0,0,3.0,0.0,3.0,16.9820037,-96.75474531
20,OAXACA,349,SAN SEBASTIÁN TEITIPAC,1.0,0.0,0,1.0,0.0,0.0,16.95177422,-96.63342416
20,OAXACA,350,SAN SEBASTIÁN TUTLA,14.0,0.0,0,14.0,7.0,13.0,17.04530563,-96.67970734
20,OAXACA,357,SANTA ANA TAVELA,0.0,0.0,0,0.0,0.0,1.0,16.60426377,-95.88380874
20,OAXACA,359,SANTA ANA YARENI,0.0,0.0,0,0.0,0.0,1.0,17.39622342,-96.62214592
20,OAXACA,360,SANTA ANA ZEGACHE,1.0,0.0,0,1.0,0.0,0.0,16.83640218,-96.73192968
20,OAXACA,363,SANTA CATARINA IXTEPEJI,1.0,0.0,0,1.0,0.0,0.0,17.2138217,-96.57708281
20,OAXACA,364,SANTA CATARINA JUQUILA,0.0,0.0,0,0.0,0.0,2.0,16.17743474,-97.29616773
20,OAXACA,367,SANTA CATARINA MECHOACÁN,0.0,0.0,0,0.0,1.0,0.0,16.33971401,-97.83913133
20,OAXACA,369,SANTA CATARINA QUIANÉ,1.0,0.0,0,1.0,0.0,1.0,16.88335137,-96.73207722
20,OAXACA,375,SANTA CRUZ AMILPAS,12.0,0.0,0,12.0,3.0,7.0,17.04859415,-96.68509381
20,OAXACA,378,SANTA CRUZ MIXTEPEC,0.0,0.0,0,0.0,0.0,1.0,16.78999946,-96.90534264
20,OAXACA,385,SANTA CRUZ XOXOCOTLÁN,65.0,4.0,0,61.0,28.0,64.0,17.01902449,-96.74859628
20,OAXACA,389,SANTA INÉS YATZECHE,0.0,0.0,0,0.0,0.0,1.0,16.80582111,-96.75894201
20,OAXACA,390,SANTA LUCÍA DEL CAMINO,32.0,0.0,0,32.0,17.0,34.0,17.06497582,-96.69111140000001
20,OAXACA,392,SANTA LUCÍA MONTEVERDE,0.0,0.0,0,0.0,0.0,1.0,16.94319965,-97.73214279
20,OAXACA,393,SANTA LUCÍA OCOTLÁN,0.0,0.0,0,0.0,0.0,1.0,16.72468145,-96.66866248
20,OAXACA,394,SANTA MARÍA ALOTEPEC,0.0,0.0,0,0.0,1.0,1.0,17.07919112,-95.84651617
20,OAXACA,397,HEROICA CIUDAD DE TLAXIACO,7.0,0.0,0,7.0,0.0,15.0,17.23140834,-97.69138982
20,OAXACA,399,SANTA MARÍA ATZOMPA,52.0,6.0,0,46.0,10.0,24.0,17.08820531,-96.78644673
20,OAXACA,401,SANTA MARÍA COLOTEPEC,0.0,0.0,0,0.0,0.0,1.0,15.86200833,-96.92215425
20,OAXACA,402,SANTA MARÍA CORTIJO,1.0,0.0,0,1.0,0.0,0.0,16.42893014,-98.31270548
20,OAXACA,403,SANTA MARÍA COYOTEPEC,5.0,0.0,0,5.0,0.0,2.0,16.97062282,-96.71020225
20,OAXACA,409,SANTA MARÍA DEL TULE,6.0,0.0,0,6.0,4.0,9.0,17.02924187,-96.63429728
20,OAXACA,410,SANTA MARÍA ECATEPEC,0.0,0.0,0,0.0,0.0,2.0,16.233449,-95.86505857
20,OAXACA,413,SANTA MARÍA HUATULCO,11.0,2.0,0,9.0,3.0,29.0,15.7962678,-96.22324954
20,OAXACA,414,SANTA MARÍA HUAZOLOTITLÁN,0.0,0.0,0,0.0,0.0,1.0,16.20879731,-97.92637058
20,OAXACA,415,SANTA MARÍA IPALAPA,0.0,0.0,0,0.0,0.0,1.0,16.6148924,-97.99832176
20,OAXACA,417,SANTA MARÍA JACATEPEC,1.0,1.0,0,0.0,0.0,0.0,17.84987362,-96.13158816
20,OAXACA,418,SANTA MARÍA JALAPA DEL MARQUÉS,0.0,0.0,0,0.0,1.0,2.0,16.51585115,-95.47423999
20,OAXACA,419,SANTA MARÍA JALTIANGUIS,0.0,0.0,0,0.0,0.0,1.0,17.36274129,-96.54173447
20,OAXACA,421,SANTA MARÍA MIXTEQUILLA,0.0,0.0,0,0.0,1.0,0.0,16.42470205,-95.27546958
20,OAXACA,425,SANTA MARÍA PÁPALO,1.0,0.0,0,1.0,1.0,0.0,17.8073019,-96.78377582
20,OAXACA,426,SANTA MARÍA PEÑOLES,0.0,0.0,0,0.0,0.0,1.0,17.04845788,-97.0334225
20,OAXACA,431,SANTA MARÍA TECOMAVACA,1.0,0.0,0,1.0,1.0,0.0,17.95357567,-97.09895666
20,OAXACA,434,SANTA MARÍA TEOPOXCO,1.0,0.0,0,1.0,0.0,1.0,18.17420661,-96.97158944
20,OAXACA,437,SANTA MARÍA TLAHUITOLTEPEC,1.0,0.0,0,1.0,0.0,5.0,17.11429044,-96.05367299
20,OAXACA,439,SANTA MARÍA TONAMECA,0.0,0.0,0,0.0,0.0,2.0,15.77291185,-96.68185101
20,OAXACA,445,SANTA MARÍA YOSOYÚA,1.0,0.0,0,1.0,0.0,0.0,17.1074438,-97.50000161
20,OAXACA,447,SANTA MARÍA ZACATEPEC,0.0,0.0,0,0.0,0.0,2.0,16.77874334,-97.97374566
20,OAXACA,450,SANTIAGO AMOLTEPEC,2.0,0.0,0,2.0,0.0,1.0,16.63156653,-97.52084362
20,OAXACA,456,SANTIAGO CACALOXTEPEC,1.0,0.0,0,1.0,0.0,0.0,17.73110426,-97.73444574
20,OAXACA,457,SANTIAGO CAMOTLÁN,0.0,0.0,0,0.0,1.0,0.0,17.52751515,-96.16645144
20,OAXACA,458,SANTIAGO COMALTEPEC,0.0,0.0,0,0.0,0.0,1.0,17.61594082,-96.39462214
20,OAXACA,459,VILLA DE SANTIAGO CHAZUMBA,0.0,0.0,0,0.0,0.0,1.0,18.19988076,-97.71939304
20,OAXACA,462,SANTIAGO HUAJOLOTITLÁN,2.0,0.0,0,2.0,1.0,3.0,17.80346246,-97.68911266
20,OAXACA,467,SANTIAGO JAMILTEPEC,0.0,0.0,0,0.0,1.0,5.0,16.20224359,-97.78516779
20,OAXACA,469,SANTIAGO JUXTLAHUACA,5.0,2.0,0,3.0,0.0,11.0,17.19422101,-98.0187773
20,OAXACA,470,SANTIAGO LACHIGUIRI,1.0,0.0,0,1.0,1.0,0.0,16.77375759,-95.52610676
20,OAXACA,474,SANTIAGO LLANO GRANDE,0.0,0.0,0,0.0,0.0,1.0,16.48537736,-98.26082736
20,OAXACA,475,SANTIAGO MATATLÁN,0.0,0.0,0,0.0,0.0,1.0,16.82979375,-96.42274617
20,OAXACA,476,SANTIAGO MILTEPEC,0.0,0.0,0,0.0,0.0,1.0,17.98174052,-97.7195656
20,OAXACA,482,SANTIAGO PINOTEPA NACIONAL,14.0,1.0,0,13.0,8.0,9.0,16.29243942,-98.12140205
20,OAXACA,483,SANTIAGO SUCHILQUITONGO,3.0,1.0,0,2.0,2.0,3.0,17.23132033,-96.91038915
20,OAXACA,484,SANTIAGO TAMAZOLA,0.0,0.0,0,0.0,0.0,2.0,17.73410797,-98.2347025
20,OAXACA,491,SANTIAGO TEXTITLÁN,0.0,0.0,0,0.0,0.0,1.0,16.72114316,-97.30914926
20,OAXACA,492,SANTIAGO TILANTONGO,1.0,0.0,0,1.0,0.0,0.0,17.21025956,-97.35342932
20,OAXACA,497,SANTIAGO YAITEPEC,0.0,0.0,0,0.0,0.0,1.0,16.20856564,-97.23788961
20,OAXACA,500,SANTIAGO YOSONDÚA,0.0,0.0,0,0.0,0.0,4.0,16.85049469,-97.53114252
20,OAXACA,505,SANTO DOMINGO INGENIO,0.0,0.0,0,0.0,1.0,0.0,16.57961702,-94.7315522
20,OAXACA,508,SANTO DOMINGO CHIHUITÁN,0.0,0.0,0,0.0,0.0,1.0,16.62999471,-95.17369529999999
20,OAXACA,515,SANTO DOMINGO TEHUANTEPEC,8.0,2.0,0,6.0,6.0,11.0,16.22187505,-95.39157775
20,OAXACA,519,SANTO DOMINGO TOMALTEPEC,1.0,0.0,0,1.0,0.0,0.0,17.07202195,-96.59089209
20,OAXACA,520,SANTO DOMINGO TONALÁ,0.0,0.0,0,0.0,0.0,1.0,17.68135403,-97.98596276
20,OAXACA,525,SANTO DOMINGO ZANATEPEC,0.0,0.0,0,0.0,0.0,1.0,16.46453189,-94.33233267
20,OAXACA,526,SANTOS REYES NOPALA,1.0,0.0,0,1.0,1.0,2.0,16.08076289,-97.18831786
20,OAXACA,530,SANTO TOMÁS JALIEZA,0.0,0.0,0,0.0,1.0,1.0,16.8665786,-96.63769101
20,OAXACA,531,SANTO TOMÁS MAZALTEPEC,1.0,0.0,0,1.0,1.0,2.0,17.14687054,-96.91193285
20,OAXACA,537,SILACAYOÁPAM,0.0,0.0,0,0.0,0.0,2.0,17.56082187,-98.14392818
20,OAXACA,539,SOLEDAD ETLA,1.0,0.0,0,1.0,2.0,1.0,17.16066816,-96.82630084
20,OAXACA,540,VILLA DE TAMAZULÁPAM DEL PROGRESO,2.0,1.0,0,1.0,1.0,3.0,17.69030748,-97.58023284
20,OAXACA,545,TEOTITLÁN DE FLORES MAGÓN,1.0,0.0,0,1.0,1.0,3.0,18.10739047,-97.11220278
20,OAXACA,546,TEOTITLÁN DEL VALLE,1.0,0.0,0,1.0,1.0,2.0,17.05567918,-96.51729301
20,OAXACA,547,TEOTONGO,0.0,0.0,0,0.0,0.0,1.0,17.74864581,-97.53850645
20,OAXACA,549,"HEROICA VILLA TEZOATLÁN DE SEGURA Y LUNA, CUNA DE LA INDEPENDENCIA DE OAXACA",1.0,0.0,0,1.0,0.0,1.0,17.58227819,-97.85848559
20,OAXACA,550,SAN JERÓNIMO TLACOCHAHUAYA,1.0,0.0,0,1.0,1.0,0.0,17.00772159,-96.54870261
20,OAXACA,551,TLACOLULA DE MATAMOROS,9.0,0.0,0,9.0,16.0,6.0,16.87364379,-96.35941224
20,OAXACA,553,TLALIXTAC DE CABRERA,1.0,0.0,0,1.0,3.0,6.0,17.09413944,-96.61638231
20,OAXACA,555,TRINIDAD ZAACHILA,0.0,0.0,0,0.0,0.0,1.0,16.92951497,-96.7923618
20,OAXACA,557,UNIÓN HIDALGO,3.0,1.0,0,2.0,2.0,5.0,16.48737442,-94.82312132
20,OAXACA,558,VALERIO TRUJANO,0.0,0.0,0,0.0,0.0,1.0,17.76505141,-96.98823576
20,OAXACA,559,SAN JUAN BAUTISTA VALLE NACIONAL,0.0,0.0,0,0.0,1.0,3.0,17.79735907,-96.33476589
20,OAXACA,560,VILLA DÍAZ ORDAZ,0.0,0.0,0,0.0,0.0,1.0,17.05790932,-96.3801954
20,OAXACA,565,VILLA DE ZAACHILA,27.0,2.0,0,25.0,12.0,21.0,16.94968953,-96.76657906
20,OAXACA,566,SAN MATEO YUCUTINDOO,0.0,0.0,0,0.0,0.0,1.0,16.78051299,-97.38213214
20,OAXACA,569,SANTA INÉS DE ZARAGOZA,1.0,0.0,0,1.0,0.0,0.0,17.27489533,-97.14139734
20,OAXACA,570,ZIMATLÁN DE ÁLVAREZ,13.0,1.0,0,12.0,3.0,4.0,16.78029206,-97.03465777
20,OAXACA,999,NO ESPECIFICADO,0.0,0.0,0,0.0,0.0,1.0,15.97926,-96.561086
21,PUEBLA,1,ACAJETE,13.0,2.0,0,11.0,2.0,4.0,19.10331715,-97.93982506
21,PUEBLA,2,ACATENO,0.0,0.0,0,0.0,0.0,2.0,20.10916807,-97.22980161
21,PUEBLA,3,ACATLÁN,6.0,0.0,0,6.0,2.0,16.0,18.1590922,-98.10635284
21,PUEBLA,4,ACATZINGO,9.0,1.0,0,8.0,7.0,8.0,19.02612369,-97.76498202
21,PUEBLA,5,ACTEOPAN,2.0,1.0,0,1.0,0.0,0.0,18.75939852,-98.67909016
21,PUEBLA,6,AHUACATLÁN,0.0,0.0,0,0.0,0.0,2.0,20.02696155,-97.86768237
21,PUEBLA,7,AHUATLÁN,0.0,0.0,0,0.0,0.0,1.0,18.57566818,-98.28280991
21,PUEBLA,8,AHUAZOTEPEC,2.0,1.0,0,1.0,0.0,2.0,20.06116873,-98.13362198
21,PUEBLA,9,AHUEHUETITLA,1.0,1.0,0,0.0,0.0,0.0,18.23130143,-98.19111654
21,PUEBLA,10,AJALPAN,8.0,2.0,0,6.0,0.0,9.0,18.42157794,-97.12560184
21,PUEBLA,13,ALTEPEXI,3.0,1.0,0,2.0,7.0,5.0,18.35634806,-97.30036909
21,PUEBLA,14,AMIXTLÁN,0.0,0.0,0,0.0,0.0,1.0,20.05581625,-97.80068155
21,PUEBLA,15,AMOZOC,21.0,1.0,0,20.0,15.0,21.0,19.04728769,-98.05310557
21,PUEBLA,17,ATEMPAN,3.0,2.0,0,1.0,3.0,0.0,19.811684699999997,-97.44090456
21,PUEBLA,18,ATEXCAL,0.0,0.0,0,0.0,1.0,0.0,18.37559535,-97.69007793
21,PUEBLA,19,ATLIXCO,24.0,10.0,0,14.0,19.0,47.0,18.89908605,-98.45230164
21,PUEBLA,21,ATZALA,0.0,0.0,0,0.0,1.0,1.0,18.54704454,-98.54171619
21,PUEBLA,22,ATZITZIHUACÁN,1.0,1.0,0,0.0,1.0,3.0,18.82308936,-98.60777197
21,PUEBLA,25,AYOTOXCO DE GUERRERO,0.0,0.0,0,0.0,0.0,2.0,20.08400562,-97.40878409
21,PUEBLA,26,CALPAN,3.0,0.0,0,3.0,1.0,0.0,19.10644391,-98.47622251
21,PUEBLA,29,CAXHUACAN,0.0,0.0,0,0.0,0.0,1.0,20.07349306,-97.6063013
21,PUEBLA,30,COATEPEC,0.0,0.0,0,0.0,0.0,1.0,20.05515429,-97.73105065
21,PUEBLA,32,COHETZALA,1.0,0.0,0,1.0,0.0,0.0,18.19051634,-98.7885296
21,PUEBLA,34,CORONANGO,10.0,3.0,0,7.0,6.0,9.0,19.13523733,-98.29174531
21,PUEBLA,35,COXCATLÁN,1.0,0.0,0,1.0,2.0,12.0,18.24561782,-97.11723719999999
21,PUEBLA,37,COYOTEPEC,1.0,1.0,0,0.0,0.0,0.0,18.40133435,-97.81295229999999
21,PUEBLA,38,CUAPIAXTLA DE MADERO,3.0,0.0,0,3.0,1.0,1.0,18.92018897,-97.8263758
21,PUEBLA,40,CUAUTINCHÁN,0.0,0.0,0,0.0,0.0,1.0,18.96165369,-98.04510138
21,PUEBLA,41,CUAUTLANCINGO,18.0,3.0,0,15.0,19.0,34.0,19.11672237,-98.25607557
21,PUEBLA,43,CUETZALAN DEL PROGRESO,3.0,0.0,0,3.0,1.0,7.0,20.02799585,-97.50057905
21,PUEBLA,44,CUYOACO,3.0,1.0,0,2.0,0.0,3.0,19.59668168,-97.57325871
21,PUEBLA,45,CHALCHICOMULA DE SESMA,6.0,0.0,0,6.0,0.0,7.0,18.97736378,-97.42970602
21,PUEBLA,46,CHAPULCO,2.0,0.0,0,2.0,0.0,3.0,18.63965317,-97.40363614
21,PUEBLA,47,CHIAUTLA,12.0,2.0,0,10.0,4.0,16.0,18.27654611,-98.60061869
21,PUEBLA,48,CHIAUTZINGO,6.0,0.0,0,6.0,2.0,3.0,19.19560514,-98.51334058
21,PUEBLA,49,CHICONCUAUTLA,0.0,0.0,0,0.0,0.0,1.0,20.08876041,-97.9659821
21,PUEBLA,50,CHICHIQUILA,0.0,0.0,0,0.0,0.0,2.0,19.20473422,-97.07008318
21,PUEBLA,51,CHIETLA,6.0,1.0,0,5.0,3.0,15.0,18.51039092,-98.62591427
21,PUEBLA,52,CHIGMECATITLÁN,0.0,0.0,0,0.0,0.0,1.0,18.64879665,-98.05934782
21,PUEBLA,53,CHIGNAHUAPAN,9.0,1.0,0,8.0,4.0,12.0,19.8210747,-98.13474855
21,PUEBLA,54,CHIGNAUTLA,2.0,0.0,0,2.0,0.0,3.0,19.73558646,-97.43654926
21,PUEBLA,56,CHILA DE LA SAL,1.0,1.0,0,0.0,0.0,0.0,18.13957151,-98.47001232
21,PUEBLA,57,HONEY,0.0,0.0,0,0.0,0.0,1.0,20.26016404,-98.23887621
21,PUEBLA,58,CHILCHOTLA,5.0,4.0,0,1.0,1.0,3.0,19.25828648,-97.21356141
21,PUEBLA,59,CHINANTLA,3.0,0.0,0,3.0,0.0,1.0,18.23293507,-98.27958579
21,PUEBLA,60,DOMINGO ARENAS,2.0,1.0,0,1.0,0.0,3.0,19.13216596,-98.4411407
21,PUEBLA,62,EPATLÁN,0.0,0.0,0,0.0,0.0,2.0,18.61559632,-98.37626337
21,PUEBLA,63,ESPERANZA,2.0,1.0,0,1.0,2.0,0.0,18.85903613,-97.36462689
21,PUEBLA,64,FRANCISCO Z. MENA,1.0,0.0,0,1.0,0.0,0.0,20.71057799,-97.81316675
